1	6	838860800	0.006801
2	11	838860800	0.012350
3	14	838860800	0.016095
4	14	838860800	0.017978
5	7	838860800	0.018303
6	14	838860800	0.019903
7	8	838860800	0.023678
8	6	838860800	0.027288
9	2	838860800	0.029564
10	15	838860800	0.035568
11	14	838860800	0.042044
12	5	838860800	0.051755
13	2	838860800	0.053616
14	1	838860800	0.055155
15	9	838860800	0.063425
16	6	838860800	0.066992
1	14	838860800	0.068310
2	8	838860800	0.070045
3	11	838860800	0.070263
4	1	838860800	0.070502
5	15	838860800	0.076900
6	14	838860800	0.076946
7	11	838860800	0.083275
8	14	838860800	0.085737
9	14	838860800	0.085754
10	3	838860800	0.088238
11	6	838860800	0.089807
12	10	838860800	0.091991
13	7	838860800	0.101140
14	3	838860800	0.101949
15	11	838860800	0.103118
16	8	838860800	0.109763
1	8	838860800	0.114557
2	6	838860800	0.115390
3	13	838860800	0.119412
4	13	838860800	0.120306
5	12	838860800	0.128001
6	8	838860800	0.129456
7	12	838860800	0.130528
8	1	838860800	0.136630
9	8	838860800	0.139938
10	9	838860800	0.142373
11	12	838860800	0.142720
12	1	838860800	0.147799
13	3	838860800	0.148917
14	13	838860800	0.153781
15	10	838860800	0.156209
16	11	838860800	0.161000
1	6	838860800	0.178201
2	1	838860800	0.180843
3	5	838860800	0.182217
4	13	838860800	0.186148
5	11	838860800	0.193337
6	4	838860800	0.198124
7	2	838860800	0.203509
8	14	838860800	0.205183
9	5	838860800	0.207595
10	16	838860800	0.210409
11	9	838860800	0.221421
12	13	838860800	0.223055
13	11	838860800	0.224176
14	7	838860800	0.224286
15	14	838860800	0.231193
16	8	838860800	0.238165
1	15	838860800	0.239066
2	12	838860800	0.244103
3	7	838860800	0.251174
4	14	838860800	0.260018
5	14	838860800	0.260578
6	8	838860800	0.261996
7	14	838860800	0.263228
8	9	838860800	0.264357
9	7	838860800	0.267846
10	7	838860800	0.271238
11	15	838860800	0.271581
12	7	838860800	0.274423
13	5	838860800	0.274646
14	7	838860800	0.274658
15	6	838860800	0.282134
16	9	838860800	0.282385
1	6	838860800	0.285103
2	13	838860800	0.285225
3	14	838860800	0.289061
4	13	838860800	0.289142
5	13	838860800	0.292653
6	13	838860800	0.293447
7	9	838860800	0.296354
8	4	838860800	0.298116
9	16	838860800	0.301034
10	4	838860800	0.309249
11	8	838860800	0.312925
12	5	838860800	0.314739
13	1	838860800	0.318642
14	7	838860800	0.329291
15	13	838860800	0.332606
16	7	838860800	0.334148
1	13	838860800	0.335276
2	13	838860800	0.335399
3	9	838860800	0.337985
4	13	838860800	0.346628
5	11	838860800	0.347251
6	3	838860800	0.348677
7	11	838860800	0.354031
8	9	838860800	0.354134
9	15	838860800	0.364217
10	4	838860800	0.368011
11	12	838860800	0.369678
12	5	838860800	0.374286
13	3	838860800	0.381136
14	2	838860800	0.384169
15	4	838860800	0.385431
16	3	838860800	0.387227
1	14	838860800	0.387312
2	5	838860800	0.389818
3	1	838860800	0.394655
4	15	838860800	0.395885
5	8	838860800	0.395888
6	14	838860800	0.399753
7	9	838860800	0.400637
8	3	838860800	0.400784
9	10	838860800	0.405249
10	16	838860800	0.407132
11	8	838860800	0.408612
12	15	838860800	0.411553
13	9	838860800	0.411646
14	7	838860800	0.420176
15	8	838860800	0.421059
16	4	838860800	0.425734
1	8	838860800	0.427978
2	15	838860800	0.432013
3	1	838860800	0.434352
4	7	838860800	0.435707
5	10	838860800	0.438659
6	11	838860800	0.443462
7	11	838860800	0.444778
8	14	838860800	0.448958
9	3	838860800	0.451027
10	8	838860800	0.451306
11	12	838860800	0.459656
12	1	838860800	0.460977
13	5	838860800	0.461768
14	5	838860800	0.462018
15	4	838860800	0.465615
16	4	838860800	0.467781
1	2	838860800	0.471293
2	5	838860800	0.483191
3	2	838860800	0.494974
4	1	838860800	0.498410
5	10	838860800	0.515875
6	3	838860800	0.521229
7	16	838860800	0.528359
8	5	838860800	0.528589
9	5	838860800	0.530998
10	1	838860800	0.532797
11	8	838860800	0.532902
12	14	838860800	0.532938
13	6	838860800	0.537197
14	12	838860800	0.538571
15	6	838860800	0.548801
16	1	838860800	0.559901
