2,0.0,26,0.0,0.008819,8,1024
28,0.0,5,0.0,0.008819,9,1024
6,0.0,0,0.0,0.008819,3,1024
28,0.0,17,0.0,0.008819,9,1024
29,0.0,10,0.0,0.008819,1,1024
15,0.0,10,0.0,0.008819,6,1024
27,0.0,19,0.0,0.008819,9,1024
5,0.0,1,0.0,0.008819,3,1024
27,0.0,7,0.0,0.008819,6,1024
31,0.0,4,0.0,0.008819,6,1024
18,0.0,25,0.0,0.008819,5,1024
8,0.0,7,0.0,0.008819,0,1024
21,0.0,6,0.0,0.008819,4,1024
16,0.0,12,0.0,0.008819,2,1024
10,0.0,14,0.0,0.008819,3,1024
6,0.0,0,0.0,0.008819,1,1024
20,0.0,24,0.0,0.008819,2,1024
9,0.0,7,0.0,0.008819,3,1024
30,0.0,4,0.0,0.008819,9,1024
3,0.0,28,0.0,0.008819,9,1024
5,0.0,13,0.0,0.008819,5,1024
22,0.0,27,0.0,0.008819,5,1024
1,0.0,25,0.0,0.008819,6,1024
13,0.0,18,0.0,0.008819,9,1024
20,0.0,17,0.0,0.008819,8,1024
14,0.0,27,0.0,0.008819,7,1024
6,0.0,23,0.0,0.008819,8,1024
23,0.0,9,0.0,0.008819,0,1024
27,0.0,12,0.0,0.008819,2,1024
17,0.0,6,0.0,0.008819,5,1024
26,0.0,23,0.0,0.008819,8,1024
22,0.0,9,0.0,0.008819,6,1024
9,0.0,30,0.0,0.008819,2,1024
7,0.0,22,0.0,0.008819,1,1024
0,0.0,22,0.0,0.008819,6,1024
16,0.0,3,0.0,0.008819,2,1024
9,0.0,0,0.0,0.008819,0,1024
12,0.0,11,0.0,0.008819,1,1024
12,0.0,18,0.0,0.008819,5,1024
23,0.0,2,0.0,0.008819,2,1024
31,0.0,13,0.0,0.008819,5,1024
3,0.0,26,0.0,0.008819,0,1024
11,0.0,28,0.0,0.008819,5,1024
27,0.0,19,0.0,0.008819,2,1024
28,0.0,13,0.0,0.008819,4,1024
18,0.0,13,0.0,0.008819,9,1024
31,0.0,3,0.0,0.008819,0,1024
