1	1425	838860800	0.000000
2	1424	838860800	0.001470
3	1424	838860800	0.019267
4	1425	838860800	0.031824
5	1424	838860800	0.041602
6	1436	838860800	0.041967
7	1436	838860800	0.051954
8	1436	838860800	0.075429
9	1424	838860800	0.111666
10	1425	838860800	0.120809
11	1436	838860800	0.126202
12	1425	838860800	0.135861
13	1424	838860800	0.136491
14	1424	838860800	0.151510
15	1436	838860800	0.163551
16	1436	838860800	0.183976
17	1436	838860800	0.185562
18	1425	838860800	0.209736
19	1425	838860800	0.230316
20	1436	838860800	0.250788
21	1424	838860800	0.259279
22	1425	838860800	0.259401
23	1425	838860800	0.275961
24	1425	838860800	0.285255
25	1436	838860800	0.300260
26	1436	838860800	0.318580
27	1424	838860800	0.325024
28	1436	838860800	0.338973
29	1424	838860800	0.379637
30	1425	838860800	0.387935
31	1424	838860800	0.391519
32	1425	838860800	0.400582
33	1424	838860800	0.418201
34	1425	838860800	0.435536
35	1424	838860800	0.449826
36	1425	838860800	0.453687
37	1425	838860800	0.459055
38	1425	838860800	0.464605
39	1424	838860800	0.469135
40	1425	838860800	0.483298
41	1424	838860800	0.496200
42	1425	838860800	0.498429
43	1425	838860800	0.519130
44	1425	838860800	0.524479
45	1436	838860800	0.530012
46	1424	838860800	0.549431
47	1424	838860800	0.571669
48	1425	838860800	0.582309
49	1436	838860800	0.584828
50	1425	838860800	0.608750
51	1436	838860800	0.612357
52	1436	838860800	0.644387
53	1436	838860800	0.652120
54	1424	838860800	0.662225
55	1425	838860800	0.673547
56	1425	838860800	0.679819
57	1436	838860800	0.681948
58	1424	838860800	0.697561
59	1425	838860800	0.700479
60	1424	838860800	0.720081
61	1436	838860800	0.732378
62	1436	838860800	0.732431
63	1424	838860800	0.777251
64	1424	838860800	0.783856
65	1436	838860800	0.784291
66	1436	838860800	0.805797
67	1425	838860800	0.822256
68	1436	838860800	0.840079
69	1425	838860800	0.843756
70	1436	838860800	0.858199
71	1424	838860800	0.860865
72	1436	838860800	0.862035
73	1424	838860800	0.873717
74	1436	838860800	0.887135
75	1424	838860800	0.888028
76	1425	838860800	0.895218
77	1424	838860800	0.904122
78	1424	838860800	0.906307
79	1424	838860800	0.914100
80	1424	838860800	0.916900
81	1436	838860800	0.919040
82	1424	838860800	0.919385
83	1424	838860800	0.922934
84	1425	838860800	0.932639
85	1424	838860800	0.938127
86	1425	838860800	0.954711
